wafer_id,sd_within,baseline,limit,exceeded
wf0060,7.483798164993429,10.35328590581524,17.14542136998071,False
wf0061,14.595069737449888,10.309051442949944,17.072167476308724,False
wf0062,10.084162111945652,10.399479063564785,17.22191893425459,False
wf0063,7.700959024526479,10.394123604006166,17.213050096708933,False
wf0064,8.678849927502077,10.354314165658488,17.14712420601274,False
wf0065,10.915417863784487,10.328617142590055,17.10456899286877,False
wf0066,9.637047701315788,10.338505355266511,17.120944235905245,False
wf0067,6.811461228260972,10.327569554689424,17.10283414886448,False
wf0068,8.106087173799143,10.281154715808668,17.025969472502812,False
wf0069,8.889455865785239,10.250719192424459,16.975567128958424,False
wf0070,8.017590114466428,10.231148547566246,16.943157422935737,False
wf0071,8.60158745038769,10.201194070331534,16.893551709466724,False
wf0072,9.509079203986687,10.17916741241208,16.85707475569214,False
wf0073,8.252653938318323,10.16963305802522,16.841285514967936,False
wf0074,9.017289253115864,10.14443802873296,16.799561621937787,False
wf0075,9.386305845383317,10.129219041164172,16.774358420068822,False
wf0076,12.158864002584025,10.119134172374599,16.7576575072928,False
wf0077,14.005076672498586,10.150271067896693,16.809221348834114,False
wf0078,8.621180979097856,10.21291042382528,16.912954420779574,False
wf0079,9.662375528770047,10.193057475825137,16.88007721039484,False
wf0080,10.236490922687159,10.186163578151232,16.86866066287786,False
wf0081,7.03338194447899,10.186827394311967,16.869759966798522,False
wf0082,11.853358454084884,10.15215340284768,16.81233856458453,False
wf0083,10.275959472327793,10.175763656652764,16.851438011255173,False
wf0084,11.42283934739565,10.177038122481706,16.853548573433947,False
wf0085,8.965283948053779,10.193550380955134,16.880893479377086,False
wf0086,12.71431450908372,10.179290199244274,16.857278095191873,False
wf0087,11.148747788716447,10.213995455322607,16.91475127275397,False
wf0088,8.888151062380313,10.22576608405794,16.934243865858498,False
wf0089,11.288359734700167,10.210872744865823,16.909579949650844,False
wf0090,10.68182667863075,10.224209177699342,16.931665571798565,False
wf0091,10.839593234988103,10.229647947116458,16.940672373526915,False
wf0092,13.609815958457215,10.236865278760137,16.95262453956613,False
wf0093,8.706652652440923,10.281411859411325,17.0263953117446,False
wf0094,27.543933388316198,10.26505998319822,16.999316004709723,True
wf0095,12.399771255644508,10.26505998319822,16.999316004709723,False
wf0096,12.172863957305909,10.291211974847936,17.042624662519195,False
wf0097,13.612390306591065,10.313755121854568,17.07995694117452,False
wf0098,15.881236820093616,10.355260025913985,17.148690585303832,False
wf0099,14.532778472853197,10.430261711646988,17.272896129036464,False
wf0100,11.799736064518893,10.482358570003484,17.359170438149537,False
wf0101,11.336397448156285,10.497086735232331,17.38356082021302,False
wf0102,27.24325196617151,10.506175143579583,17.398611557931808,True
wf0103,14.292546428928492,10.506175143579583,17.398611557931808,False
wf0104,11.265110751501284,10.552143297991057,17.47473650842143,False
wf0105,29.012478352271543,10.559661575549478,17.487187051938555,True
wf0106,10.571996221270796,10.559661575549478,17.487187051938555,False
wf0107,9.266537899400499,10.559786239962245,17.487393500780612,False
wf0108,13.636906588654641,10.547638684832226,17.467276703735312,False
wf0109,8.851780666869166,10.582646641528369,17.52525116462799,False
wf0110,9.234745488836712,10.567053601280866,17.49942851779735,False
wf0111,10.842552523772687,10.55492704582762,17.479346496987365,False
wf0112,39.682965757459364,10.557729985442554,17.483988267842513,True
wf0113,13.56510273005418,10.557729985442554,17.483988267842513,False
wf0114,13.101919643065024,10.590400373028872,17.5380916285131,False
wf0115,7.750629291241877,10.616870343646825,17.581926871162093,False
wf0116,17.18410781014741,10.593673592244002,17.543512199642908,False
wf0117,8.52554101073011,10.673377672015883,17.675505080456514,False
wf0118,10.606007469160941,10.655640652048975,17.646131924538004,False
wf0119,12.377339216363225,10.655190482639373,17.645386427476907,False
wf0120,14.961490542174925,10.67194595865028,17.67313411058689,False
wf0121,10.975331539294658,10.717843928662457,17.749142833135885,False
wf0122,13.0041065895473,10.72014970344557,17.75296128078626,False
wf0123,9.610028426543513,10.742295762445906,17.78963596713216,False
wf0124,10.330914871866083,10.732964794264278,17.774183541427,False
wf0125,8.69608714838504,10.729563223710272,17.76855041577021,False
wf0126,13.34636609381957,10.713818483581072,17.74247654836891,False
wf0127,10.825357842134203,10.738839910007835,17.783912948683504,False
wf0128,14.578524424997747,10.739569855366746,17.785121764982932,False
wf0129,9.646477979566251,10.77721295725701,17.84746012301274,False
wf0130,12.506418428048692,10.768354629465808,17.83279040713749,False
wf0131,11.851357919058932,10.783739783808047,17.858268787280714,False
wf0132,12.1072870042204,10.792845424135416,17.873348061790903,False
wf0133,13.01480712890374,10.804085404696158,17.89196188204637,False
wf0134,23.163794089937532,10.82356304445691,17.924217568214875,True
wf0135,11.946539395391488,10.82356304445691,17.924217568214875,False
wf0136,15.622680516660418,10.83293384819933,17.939735963070458,False
wf0137,11.870477060380747,10.87888859691459,18.015838713235233,False
wf0138,10.664452388960717,10.88698542048134,18.029247350171676,False
wf0139,11.684468418835708,10.885277854688077,18.026419558559546,False
wf0140,14.750402808059153,10.891649287005354,18.036970884274282,False
wf0141,9.842325717310985,10.926268343182064,18.094301311636222,False
wf0142,12.296958976271435,10.918461188396174,18.081372376830164,False
wf0143,11.27967071884818,10.929474567038804,18.099610935994168,False
wf0144,10.641479999366751,10.932129517312491,18.1040076310698,False
wf0145,8.834547030310578,10.93000497154794,18.100489305324288,False
wf0146,52.65167102785668,10.916065263142462,18.07740463669244,True
wf0147,13.000921637448515,10.916065263142462,18.07740463669244,False
wf0148,12.49608104464592,10.932723716230017,18.10499164628113,False
wf0149,13.08839314391738,10.94485565005236,18.1250825738677,False
wf0150,32.23104181908473,10.96177381301694,18.1530996725427,True
wf0151,12.022604143755023,10.96177381301694,18.1530996725427,False
wf0152,40.96271724761059,10.969714947186525,18.16625048212448,True
wf0153,15.40306277527213,10.969714947186525,18.16625048212448,False
wf0154,13.129502392586067,11.007445831371935,18.22873421085619,False
wf0155,15.317833781040635,11.02381820151569,18.25584745659224,False
wf0156,10.218631116614212,11.059636386375209,18.31516368505449,False
wf0157,10.570278610815175,11.054016701059258,18.305857279959024,False
wf0158,15.825448261970594,11.05075309109216,18.300452622096564,False
wf0159,8.04996184733753,11.090450253139032,18.366192579118685,False
wf0160,16.348899572863914,11.072587515709248,18.3366112304685,False
wf0161,11.794095669726731,11.116644775728565,18.409571669725153,False
wf0162,36.985674065639834,11.121328976095654,18.417328877418033,True
wf0163,11.859466372523928,11.121328976095654,18.417328877418033,False
wf0164,14.022343014010325,11.126412034322716,18.425746608362964,False
wf0165,11.964829362204313,11.148065141785896,18.461604948874665,False
wf0166,35.66174013597265,11.153634042820633,18.470827253336928,True
wf0167,14.594470230456881,11.153634042820633,18.470827253336928,False
wf0168,13.209036047633925,11.179561919289283,18.51376476818273,False
wf0169,6.248223166916316,11.193927259471673,18.53755429865555,False
wf0170,12.510121288022187,11.169040576307466,18.496341038128104,False
wf0171,14.332303646228427,11.17814963957484,18.51142598115254,False
wf0172,16.167035016686537,11.201050766423977,18.54935108756299,False
wf0173,14.900605602044916,11.239382762100952,18.61283027898229,False
wf0174,11.978094119833486,11.266127944000486,18.657121281612355,False
wf0175,7.762065747381083,11.270717400632485,18.66472159020334,False
wf0176,10.897464052211015,11.25230162257053,18.63422438597266,False
wf0177,12.054143115277398,11.250145596704783,18.630653928024422,False
wf0178,9.954046376042772,11.255253189234937,18.639112288675552,False
wf0179,13.778374429164575,11.247775148273382,18.626728378439303,False
wf0180,13.849190222092131,11.264824498177834,18.65496272750059,False
wf0181,41.74615947497752,11.282165470985833,18.68368001479114,True
wf0182,17.342749828172114,11.282165470985833,18.68368001479114,False
wf0183,17.211025616424806,11.328110272625528,18.759766292233774,False
wf0184,41.20483905550104,11.372134687527527,18.83267233877091,True
wf0185,54.45925375523359,11.372134687527527,18.83267233877091,True
wf0186,12.515661125576083,11.372134687527527,18.83267233877091,False
wf0187,9.696486454592842,11.379239096561097,18.84443750082413,False
wf0188,16.84238286973578,11.370068750888208,18.829251071887423,False
wf0189,13.064549823462865,11.409702611230195,18.894886198963423,False
wf0190,12.589715704718712,11.420016876949534,18.911967001472767,False
wf0191,13.024970277538799,11.427122193797729,18.923733666900322,False
wf0192,15.017692851331175,11.436943037896645,18.939997345100323,False
wf0193,10.873400537255579,11.460583129427583,18.979146204139866,False
wf0194,13.193675046429224,11.457331870229286,18.97376199960375,False
wf0195,18.75973708675318,11.467880197605858,18.991230416806275,False
wf0196,14.135598896639166,11.52174315475059,19.080429450319002,False
wf0197,11.32901214717193,11.537990632805869,19.107335870173667,False
wf0198,11.505768298598126,11.536840097915539,19.105430542176833,False
wf0199,19.680020492614933,11.536668660415348,19.105146635385683,True
wf0200,8.59663168086259,11.536668660415348,19.105146635385683,False
